"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL2018590";"";"None";"388.47";"0";"3.96";"33";"COc1ccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)cc1";"EC50";"'='";"4300.0";"nM";"5.37";"";"";"UO_0000065";"13.81";"0.25";"1.41";"6.17";"1";"CHEMBL2020568";"Activity at human CFTR delta F508 mutant expressed in forskolin-stimulated FRT cells assessed as increase in iodine influx measured as decrease in YFP fluorescence after 18 to 24 hrs at 37 degC in presence of genistein";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016518";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL4554422";"";"None";"350.45";"0";"3.63";"CoPo-03";"Cc1cc(C)c2cc(C#N)c(NCCNC(=O)c3cccs3)nc2c1";"EC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"13.85";"0.27";"1.22";"6.24";"0";"CHEMBL4368066";"Corrector activity at CFTR F508del mutant (unknown origin) expressed in rat FRT cells assessed as iodide influx preincubated for 18 to 24 hrs followed by compound wash out and addition of forskolin and genistein by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364316";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL4175544";"";"None";"394.45";"0";"4.22";"5d";"Cc1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(O)cc1";"EC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"13.71";"0.26";"1.19";"6.70";"0";"CHEMBL4146144";"Corrector activity at CFTR F508-del mutant (unknown origin) expressed in human CFBE41o cells harboring HS-YFP preincubated for 24 hrs followed by forskolin/genistein stimulation for 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145449";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";""
"CHEMBL3746756";"";"None";"457.63";"0";"3.15";"27";"CN1CCN(CCCNc2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1";"EC50";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"12.04";"0.22";"2.36";"9.12";"1";"CHEMBL3748920";"Corrector activity at human CFTR F508 deletion mutant expressed in FRT cells incubated for 25 mins with forskolin by YFP-based fluorescence analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL4070362";"";"None";"373.35";"0";"3.74";"7a";"CCN(CC)c1nc(Nc2ccccc2)nc(OCC(F)(F)C(F)F)n1";"EC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"15.26";"0.30";"1.96";"9.02";"0";"CHEMBL3998784";"Activation of human CFTR expressed in FRT cells co-expressing YFP assessed as increase in forskolin-stimulated iodide influx measured after 10 mins for 2 to 12 sec by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997791";"1";"Scientific Literature";"J Med Chem";"2017";"None";"";""
"CHEMBL3747046";"";"None";"457.63";"0";"2.78";"28";"CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1";"EC50";"'='";"11700.0";"nM";"4.93";"";"";"UO_0000065";"10.78";"0.20";"2.15";"9.55";"0";"CHEMBL3748921";"Corrector activity at human CFTR F508 deletion mutant expressed in human A549 cells incubated for 25 mins by YFP-based fluorescence analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307651";"";""
"CHEMBL3948182";"";"None";"464.61";"0";"4.61";"319";"COc1ccc(C2(C(=O)Nc3ccc4c(c3)cc(C(C)(C)C)n4C[C@@H](O)CO)CC2(C)C)cc1";"EC50";"'='";"39.05";"nM";"7.41";"";"";"UO_0000065";"15.95";"0.30";"2.80";"8.85";"0";"CHEMBL3880922";"Correction activity at CFTR F508 deletion mutant (unknown origin) expressed in mouse NIH/3T3 cells assessed as increase in cAMP/genistein-dependent current amplitude incubated for 10 mins at 37 degC by patch clamp method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH/3T3";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3880412";"38";"Patent Bioactivity Data";"";"2009";"None";"";""
"CHEMBL3746321";"";"None";"473.58";"0";"1.71";"40";"COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CC(N)=O)CC4)c3C2)cc1";"EC50";"'='";"10900.0";"nM";"4.96";"";"";"UO_0000065";"10.48";"0.19";"3.25";"4.93";"0";"CHEMBL3748921";"Corrector activity at human CFTR F508 deletion mutant expressed in human A549 cells incubated for 25 mins by YFP-based fluorescence analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307651";"";""
"CHEMBL3747159";"";"None";"432.55";"0";"3.74";"45";"Fc1ccc(CN2CCc3nc(-c4ccccn4)nc(NCCN4CCCC4)c3C2)cc1";"EC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"14.57";"0.27";"2.56";"11.02";"0";"CHEMBL3748921";"Corrector activity at human CFTR F508 deletion mutant expressed in human A549 cells incubated for 25 mins by YFP-based fluorescence analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307651";"";""
"CHEMBL2018584";"";"None";"404.47";"0";"3.58";"24";"COc1cccc(OC)c1C(=O)NCCNc1nc2cc(C)cc(C)c2cc1C#N";"EC50";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"13.43";"0.25";"1.85";"5.64";"1";"CHEMBL2020568";"Activity at human CFTR delta F508 mutant expressed in forskolin-stimulated FRT cells assessed as increase in iodine influx measured as decrease in YFP fluorescence after 18 to 24 hrs at 37 degC in presence of genistein";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016518";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";""
"CHEMBL3356634";"";"None";"303.32";"0";"3.26";"15";"O=C(Nc1ccc2[nH]ccc2c1)c1c[nH]c2ccccc2c1=O";"EC50";"'='";"6100.0";"nM";"5.21";"";"";"UO_0000065";"17.19";"0.31";"1.95";"6.71";"0";"CHEMBL3382095";"Potentiation of human CFTR F508del mutant expressed in mouse NIH-3T3 cells after 30 mins by fluorescent voltage sensing optical assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307716";"";""
"CHEMBL3356625";"";"None";"367.45";"1";"5.39";"6";"O=C(c1ccc2ccccc2c1O)N(Cc1ccccc1)Cc1ccccc1";"EC50";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"14.85";"0.27";"0.07";"13.46";"0";"CHEMBL3382095";"Potentiation of human CFTR F508del mutant expressed in mouse NIH-3T3 cells after 30 mins by fluorescent voltage sensing optical assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307716";"";""
"CHEMBL260775";"";"None";"456.98";"1";"6.23";"4";"COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)c3ccccc3)nc2C)cs1";"Kd";"'='";"900.0";"nM";"6.05";"";"";"UO_0000065";"13.23";"0.28";"-0.18";"7.94";"0";"CHEMBL928176";"Corrector activity at human CFTR deltaF508 mutant expressed in FRT cells assessed as iodide influx";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144813";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL3357142";"";"None";"354.38";"0";"3.92";"46";"CC(C)(C)c1cc(F)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O";"EC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"20.73";"0.39";"3.43";"8.94";"0";"CHEMBL3385212";"Potentiation of human CFTR F508del/G551D mutant in human bronchial epithelial cells by Ussing chambers recording technique";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Epithelial cell";"None";"";"";"UNDEFINED MUTATION";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307627";"";""
"CHEMBL4243267";"";"None";"331.50";"0";"4.87";"3";"CCCCCCCCC[C@@H]1C[C@H](O)[C@H]2C[N@]1O[C@@H]2c1ccccc1";"IC50";"'='";"58620.0";"nM";"4.23";"";"";"UO_0000065";"12.77";"0.24";"-0.64";"12.94";"0";"CHEMBL4235255";"Inhibition of CFTR-mediated forskolin-induced chloride secretion in human T84 cells after 15 mins by short-circuit current analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"T84";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229502";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";""
"CHEMBL4444352";"";"None";"390.42";"0";"3.22";"CoPo-08";"COc1ccc2nc(N3CCN(C(=O)c4ccccc4F)CC3)c(C#N)cc2c1";"EC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"12.70";"0.23";"1.74";"7.14";"0";"CHEMBL4368068";"Potentiator activity at CFTR F508del mutant (unknown origin) expressed in rat FRT cells assessed as iodide influx preincubated for 18 to 24 hrs followed by compound wash out and subsequent compound and forskolin addition by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364316";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL4444352";"";"None";"390.42";"0";"3.22";"CoPo-08";"COc1ccc2nc(N3CCN(C(=O)c4ccccc4F)CC3)c(C#N)cc2c1";"EC50";"'='";"4200.0";"nM";"5.38";"";"";"UO_0000065";"13.77";"0.25";"2.16";"7.74";"0";"CHEMBL4368066";"Corrector activity at CFTR F508del mutant (unknown origin) expressed in rat FRT cells assessed as iodide influx preincubated for 18 to 24 hrs followed by compound wash out and addition of forskolin and genistein by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364316";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL1316007";"";"None";"350.81";"1";"5.30";"83f";"Cc1cccc(Nc2ncnc3onc(-c4ccc(Cl)cc4)c23)c1C";"IC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"15.42";"0.30";"0.11";"8.47";"0";"CHEMBL4368070";"Corrector activity at human CFTR F508del mutant expressed in rat FRT cells iodide influx incubated for 16 to 20 hrs followed by compound wash out and addition of forskolin and genistein and measured after 20 mins by fluorescence based assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364316";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";""
"CHEMBL1221532";"";"None";"448.53";"0";"4.52";"PPQ-218";"Cc1ccccc1-c1c2c(=O)n(C)c(=O)n(C)c2c2n1-c1ccccc1NC2c1ccccc1";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"11.82";"0.21";"0.78";"8.70";"0";"CHEMBL1227950";"Inhibition of human CFTR expressed in rat FRT cells coexpressing halide indicator YFP-H148Q assessed as inhibition of halide influx preincubated for 15 mins by FLIPR assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221227";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL3357134";"";"None";"393.44";"0";"4.26";"38";"COC(=O)Nc1cc(NC(=O)c2c[nH]c3ccccc3c2=O)ccc1C(C)(C)C";"EC50";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"13.87";"0.26";"1.20";"5.44";"0";"CHEMBL3382095";"Potentiation of human CFTR F508del mutant expressed in mouse NIH-3T3 cells after 30 mins by fluorescent voltage sensing optical assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307716";"";""
"CHEMBL3357131";"";"None";"321.38";"0";"3.32";"35";"CCCc1ccc(NC(=O)c2c[nH]c3ccccc3c2=O)cc1N";"EC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"19.91";"0.36";"3.08";"7.27";"0";"CHEMBL3382095";"Potentiation of human CFTR F508del mutant expressed in mouse NIH-3T3 cells after 30 mins by fluorescent voltage sensing optical assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307716";"";""
"CHEMBL3357132";"";"None";"335.41";"0";"3.66";"36";"CC(C)(C)c1ccc(NC(=O)c2c[nH]c3ccccc3c2=O)cc1N";"EC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"20.87";"0.38";"3.34";"7.96";"0";"CHEMBL3382095";"Potentiation of human CFTR F508del mutant expressed in mouse NIH-3T3 cells after 30 mins by fluorescent voltage sensing optical assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307716";"";""
"CHEMBL3357127";"";"None";"279.30";"0";"2.36";"31";"Nc1cccc(NC(=O)c2c[nH]c3ccccc3c2=O)c1";"EC50";"'='";"6900.0";"nM";"5.16";"";"";"UO_0000065";"18.48";"0.34";"2.80";"5.87";"0";"CHEMBL3382095";"Potentiation of human CFTR F508del mutant expressed in mouse NIH-3T3 cells after 30 mins by fluorescent voltage sensing optical assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307716";"";""
"CHEMBL3354673";"";"None";"303.32";"0";"3.26";"16";"O=C(Nc1ccc2cc[nH]c2c1)c1c[nH]c2ccccc2c1=O";"EC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"23.08";"0.42";"3.74";"9.00";"0";"CHEMBL3382095";"Potentiation of human CFTR F508del mutant expressed in mouse NIH-3T3 cells after 30 mins by fluorescent voltage sensing optical assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307716";"";""
"CHEMBL3356629";"";"None";"320.39";"0";"3.91";"10";"CCc1cccc(CC)c1NC(=O)c1c[nH]c2ccccc2c1=O";"EC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"18.18";"0.33";"1.91";"9.40";"0";"CHEMBL3382095";"Potentiation of human CFTR F508del mutant expressed in mouse NIH-3T3 cells after 30 mins by fluorescent voltage sensing optical assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NIH3T3";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352164";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307716";"";""
"CHEMBL3358694";"";"None";"407.88";"0";"4.58";"2e";"COc1ccc(Cl)cc1Nc1nc(-c2nnc(NC(=O)C(C)(C)C)o2)cs1";"EC50";"'='";"590.0";"nM";"6.23";"";"";"UO_0000065";"15.27";"0.32";"1.65";"6.10";"0";"CHEMBL3383566";"Activity of human CFTR F508 deletion mutant expressed in FRT cells assessed as potentiation of genistein-induced iodine ion influx after 24 hrs by YFP-H148Q/I152L fluorescent quenching assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352347";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3747654";"";"None";"443.56";"0";"1.70";"23";"NC(=O)CN1CCN(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1";"EC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"12.52";"0.23";"3.85";"6.07";"1";"CHEMBL3748920";"Corrector activity at human CFTR F508 deletion mutant expressed in FRT cells incubated for 25 mins with forskolin by YFP-based fluorescence analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3745927";"";"None";"420.49";"0";"2.78";"44";"CC(=O)NCCNc1nc(-c2ccccn2)nc2c1CN(Cc1ccc(F)cc1)CC2";"EC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"15.22";"0.28";"3.62";"7.70";"0";"CHEMBL3748921";"Corrector activity at human CFTR F508 deletion mutant expressed in human A549 cells incubated for 25 mins by YFP-based fluorescence analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"A549";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307651";"";""
"CHEMBL3747771";"";"None";"499.71";"0";"3.90";"55";"CC(C)c1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCN(CCN(C)C)CC4)c3C2)cc1";"EC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"13.05";"0.24";"2.62";"12.63";"0";"CHEMBL3748920";"Corrector activity at human CFTR F508 deletion mutant expressed in FRT cells incubated for 25 mins with forskolin by YFP-based fluorescence analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3747330";"";"None";"458.57";"0";"2.81";"38";"COc1ccc(CN2CCc3nc(-c4ccccn4)nc(N4CCC(C(N)=O)CC4)c3C2)cc1";"EC50";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"11.90";"0.22";"2.65";"5.60";"1";"CHEMBL3748920";"Corrector activity at human CFTR F508 deletion mutant expressed in FRT cells incubated for 25 mins with forskolin by YFP-based fluorescence analysis relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745695";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL2069572";"";"None";"580.14";"2";"7.21";"12";"COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)c(-n2cc(-c3ccccc3)nn2)s1";"EC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"11.81";"0.24";"-0.36";"6.41";"0";"CHEMBL2073574";"Corrector activity at human CFTR deltaF508 mutant expressed in FRT cells stimulated forskolin and potentiator genistein with assessed as iodide influx incubated for 24 hrs";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FRT";"None";"";"";"";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2069261";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";""
"CHEMBL4793801";"";"None";"433.41";"0";"1.90";"11";"CC(C)(O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N";"EC50";"'='";"33.0";"nM";"7.48";"";"";"UO_0000065";"17.26";"0.35";"5.58";"5.68";"0";"CHEMBL4775864";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o- cells co-expressing YFP incubated for 10 mins by halide potentiator assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFBE41o-";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765492";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.1667 hr";"ACTIVATOR"
"CHEMBL4799994";"";"None";"419.36";"0";"1.38";"18";"Nc1cc(S(=O)(=O)c2ccc(F)cc2)cnc1C(=O)N1CC(O)(C(F)(F)F)C1";"EC50";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"21.36";"0.44";"7.58";"7.89";"0";"CHEMBL4775864";"Potentiation of CFTR F508del mutant (unknown origin) expressed in human CFBE41o- cells co-expressing YFP incubated for 10 mins by halide potentiator assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CFBE41o-";"None";"";"P13569";"F508del";"CHEMBL4051";"Cystic fibrosis transmembrane conductance regulator";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765492";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 0.1667 hr";"ACTIVATOR"
