Compound ChEMBL ID,Bioactivity Type,Bioactivity Value (nM),Molecular Formula,SMILES
CHEMBL5084140,EC50,25.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F
CHEMBL210832,EC50,10000.0,C16H15ClN2O2S,NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2
CHEMBL210832,EC50,326.0,C16H15ClN2O2S,NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2
CHEMBL210832,EC50,326.0,C16H15ClN2O2S,NC(=O)c1c(NC(=O)c2ccccc2Cl)sc2c1CCCC2
CHEMBL5093146,EC50,40.0,C10H8BrF6N3O,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NCCC(F)(F)F
CHEMBL5081202,EC50,23.0,C10H8BrF6N3O2,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NC[C@H](O)C(F)(F)F
CHEMBL1949980,EC50,390.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1
CHEMBL1949980,EC50,1250.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1
CHEMBL1949980,EC50,260.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1
CHEMBL1949980,EC50,990.0,C28H29N3O2,CC(C)c1ccc(NC(=O)C(c2ccccc2)N(C)C(=O)Cc2c[nH]c3ccccc23)cc1
CHEMBL4762900,EC50,17.0,C30H26N2O5S,CCCOc1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)cc1
CHEMBL4742255,EC50,160.0,C30H26N2O5S,CCCOc1cccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)c1
CHEMBL4066040,EC50,1000.0,C29H27F2NO7,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4066040,EC50,35.0,C29H27F2NO7,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4066040,EC50,28.0,C29H27F2NO7,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4066040,EC50,130.0,C29H27F2NO7,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)C[C@@H]2NC(=O)C1(c2ccc3c(c2)OC(F)(F)O3)CC1
CHEMBL4442921,EC50,1400.0,C26H29N5O,NC(=O)C1CCC(c2nc(-c3ccccn3)nc3c2CN(Cc2ccccc2)CC3)CC1
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2103870,EC50,2570.4,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL2103870,EC50,2600.0,C24H18F2N2O5,Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1
CHEMBL4086433,EC50,200.0,C21H16N4O3,Nc1ccc([N+](=O)[O-])cc1-c1nc2ccccc2n(Cc2ccccc2)c1=O
CHEMBL4086433,EC50,200.0,C21H16N4O3,Nc1ccc([N+](=O)[O-])cc1-c1nc2ccccc2n(Cc2ccccc2)c1=O
CHEMBL5186971,EC50,0.84,C29H28N2O5S,COc1cccc(C2CC2(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)c2cc(C)ccc2OC)c1
CHEMBL5091133,EC50,462.0,C13H14F3NO3,COC(=O)c1cc(C2CCCO2)c(C(F)(F)F)cc1N
CHEMBL5077730,EC50,5830.0,C12H8F3NO3,Nc1cc(C(F)(F)F)c(-c2ccco2)cc1C(=O)O
CHEMBL5083308,EC50,240.0,C12H13F6N3O2,Cc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL5193680,EC50,0.51,C29H25F3N2O4S,COc1ccc(C)cc1C1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)CC1c1cccc(C(F)(F)F)c1
CHEMBL4521957,EC50,2660.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4521957,EC50,1970.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4521957,EC50,2610.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4521957,EC50,1940.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4075348,EC50,181.0,C16H20N4O3S,CC1(C)Cc2c(sc(NC(=O)c3ccn[nH]3)c2C(N)=O)C(C)(C)O1
CHEMBL4075348,EC50,339.0,C16H20N4O3S,CC1(C)Cc2c(sc(NC(=O)c3ccn[nH]3)c2C(N)=O)C(C)(C)O1
CHEMBL4075348,EC50,3.0,C16H20N4O3S,CC1(C)Cc2c(sc(NC(=O)c3ccn[nH]3)c2C(N)=O)C(C)(C)O1
CHEMBL4087115,EC50,490.0,C17H18N2O4S,CC1(C)Cc2c(sc(NC(=O)c3ccccc3O)c2C(N)=O)CO1
CHEMBL4087115,EC50,13.0,C17H18N2O4S,CC1(C)Cc2c(sc(NC(=O)c3ccccc3O)c2C(N)=O)CO1
CHEMBL5202275,EC50,0.8,C29H28N2O4S,COc1ccc(C)cc1C1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)CC1c1ccc(C)cc1
CHEMBL4796643,EC50,820.0,C22H20N4O2,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(-c2ccccc2)[nH]n1)CC3
CHEMBL4799939,EC50,150.0,C23H24N4O2,COc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc2ccc(N(C)C)cc2[nH]1)CC3
CHEMBL4795877,EC50,440.0,C17H12F6N4O,O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3ccc(C(F)(F)F)cc3c2C1
CHEMBL4750010,EC50,150.0,C16H11F5N4O,O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3c(F)ccc(F)c3c2C1
CHEMBL4799047,EC50,570.0,C17H11F7N4O,O=C(c1cc(C(F)(F)F)[nH]n1)N1CCc2[nH]c3c(F)cc(C(F)(F)F)cc3c2C1
CHEMBL4173592,EC50,900.0,C23H19ClN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1
CHEMBL4173592,EC50,891.25,C23H19ClN2O5S,CCOC(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccc(Cl)cc1
CHEMBL4170223,EC50,2200.0,C20H16N2O3,O=C(Nc1cccc2cccnc12)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4170223,EC50,2187.76,C20H16N2O3,O=C(Nc1cccc2cccnc12)C1(c2ccc3c(c2)OCO3)CC1
CHEMBL4764388,EC50,1600.0,C27H19ClN2O5S,O=C(c1cc(Cl)ccc1O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1
CHEMBL4785210,EC50,11.0,C16H16F3N3O5S,C[C@H](O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N
CHEMBL4785210,EC50,18.0,C16H16F3N3O5S,C[C@H](O)CNC(=O)c1ncc(S(=O)(=O)c2ccc(OC(F)(F)F)cc2)cc1N
CHEMBL3747604,EC50,900.0,C27H41N7,CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(CC2CCCCC2)CC3)CC1
CHEMBL3747604,EC50,891.25,C27H41N7,CN(C)CCN1CCN(c2nc(-c3ccccn3)nc3c2CN(CC2CCCCC2)CC3)CC1
CHEMBL2018589,EC50,4600.0,C23H24N4O2,COc1cccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL2018589,EC50,4570.88,C23H24N4O2,COc1cccc(C(=O)NCCCNc2nc3cc(C)cc(C)c3cc2C#N)c1
CHEMBL4751090,EC50,530.0,C27H19BrN2O4S,O=C(c1ccc(Br)cc1)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1
CHEMBL5080252,EC50,920.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5080252,EC50,78.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5080252,EC50,180.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5080252,EC50,30000.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5087757,EC50,9.0,C10H8BrF6N3O2,Nc1cc(C(F)(F)F)c(Br)nc1C(=O)NC[C@@H](O)C(F)(F)F
CHEMBL5071764,EC50,77.0,C11H13BrF3N3O2,CC(C)(O)CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N
CHEMBL5075105,EC50,276.0,C12H14F6N4O2,CNc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL5075105,EC50,111.0,C12H14F6N4O2,CNc1nc(C(=O)NCC(C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4749432,EC50,140.0,C28H22N2O5S,COc1ccccc1C(=O)c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1
CHEMBL4788444,EC50,400.0,C29H24N2O6S,COc1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)c(OC)c1
CHEMBL4764081,EC50,8500.0,C25H23N3O5S,O=C(c1sc(NC(=O)C2(c3ccc4c(c3)OCO4)CC2)nc1-c1ccccc1)N1CCOCC1
CHEMBL4743775,EC50,30.0,C18H16F4N4O,Cc1ccc(F)c2[nH]c3c(c12)C(C)N(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3
CHEMBL3597907,EC50,32000.0,C16H10ClF3N2S2,FC(F)(F)Sc1cccc(Nc2nc(-c3cccc(Cl)c3)cs2)c1
CHEMBL5085939,EC50,240.0,C12H9F3N2O3,COC(=O)c1cc(-c2ncco2)c(C(F)(F)F)cc1N
CHEMBL3597843,EC50,27000.0,C16H13FN2S2,CSc1cccc(Nc2nc(-c3ccc(F)cc3)cs2)c1
CHEMBL4762900,EC50,17.0,C30H26N2O5S,CCCOc1ccc(C(=O)c2sc(NC(=O)C3(c4ccc5c(c4)OCO5)CC3)nc2-c2ccccc2)cc1
CHEMBL5173199,EC50,2110.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,1520.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,1780.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,990.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,241.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL4438246,EC50,2520.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2010.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2520.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2010.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4483334,EC50,280.0,C29H25F2NO6,O=C(O)c1cccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)C[C@@H](c3ccccc3)O2)c1
CHEMBL4483334,EC50,100.0,C29H25F2NO6,O=C(O)c1cccc([C@H]2C[C@@H](NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)C[C@@H](c3ccccc3)O2)c1
CHEMBL5173199,EC50,2110.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,1520.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,1780.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,990.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,241.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5187015,EC50,190.0,C36H46N2O4,COc1ccc(C23CC4CC42C3)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5178099,EC50,321.0,C33H46N2O5,COc1ccc(C(C)(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)[C@@H]2CCCCO2)[C@H]1c1ccccc1
CHEMBL4780866,EC50,1400.0,C19H19F3N4O,CC(C)c1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3
CHEMBL4776837,EC50,1900.0,C17H12F3N5O,N#Cc1ccc2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3
CHEMBL4748780,EC50,230.0,C17H14F4N4O,Cc1cc(F)c2[nH]c3c(c2c1)CN(C(=O)c1cc(C(F)(F)F)[nH]n1)CC3
CHEMBL4650318,EC50,47.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,79.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,113.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,497.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,39.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,72.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,47.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,79.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,113.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,497.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,39.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL4650318,EC50,72.0,C12H13F6N3O3,COc1nc(C(=O)NC[C@](C)(O)C(F)(F)F)c(N)cc1C(F)(F)F
CHEMBL5080252,EC50,920.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5080252,EC50,78.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5080252,EC50,180.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5080252,EC50,30000.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL4078552,EC50,200.0,C16H16F6N6O3,CCN(CC)c1nc(Nc2cccc([N+](=O)[O-])c2)nc(OC(C(F)(F)F)C(F)(F)F)n1
CHEMBL4067285,EC50,900.0,C17H17F6N7O,CCN(CC)c1nc(Nc2ccc3cn[nH]c3c2)nc(OC(C(F)(F)F)C(F)(F)F)n1
CHEMBL4066115,EC50,1000.0,C22H15F3N2O,O=c1c(-c2ccc(C(F)(F)F)cc2)nc2ccccc2n1Cc1ccccc1
CHEMBL4438246,EC50,2520.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2010.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2520.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2010.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL5173199,EC50,2110.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,1520.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,1780.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,990.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5173199,EC50,241.0,C30H39ClN2O4,COc1ccc(Cl)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5178488,EC50,0.66,C29H28N2O5S,COc1ccc(C2CC2(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)c2cc(C)ccc2OC)cc1
CHEMBL4521957,EC50,2660.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4521957,EC50,1970.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4521957,EC50,2610.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL4521957,EC50,1940.0,C29H27Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)c2ccccc2)[C@@H]1C(=O)O
CHEMBL5177312,EC50,184.0,C33H45N3O4,COc1ncc(C2CCC2)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)C2CCCCC2)[C@H]1c1ccccc1
CHEMBL5180378,EC50,159.0,C35H48F3N3O6,COc1ccc(C(C)(C)C)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)[C@@H]2CCCCO2)[C@H]1Cc1cc(C(F)(F)F)cnc1OC
CHEMBL5203914,EC50,41.0,C37H52N4O6,COc1ncc(C2CCC2)cc1CN[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)[C@@H]2CCCCO2)[C@H]1Cc1cc(C2CCC2)cnc1OC
CHEMBL4586969,EC50,2720.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2110.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2720.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4586969,EC50,2110.0,C29H27Cl2NO4,CC(C)(C)C1C(C(=O)c2cc(Cl)ccc2Cl)C(c2ccccc2)N(C(=O)c2ccccc2)C1C(=O)O
CHEMBL4438246,EC50,2520.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2010.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2520.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4438246,EC50,2010.0,C29H33Cl2NO4,CC(C)(C)[C@H]1[C@H](C(=O)c2cc(Cl)ccc2Cl)[C@H](c2ccccc2)N(C(=O)C2CCCCC2)[C@@H]1C(=O)O
CHEMBL4465098,EC50,1320.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@@H]1[C@@H](C(C)(C)C)[C@H](C(=O)O)N(C(=O)C2CCCCC2)[C@@H]1c1ccccc1
CHEMBL4465098,EC50,20000.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@@H]1[C@@H](C(C)(C)C)[C@H](C(=O)O)N(C(=O)C2CCCCC2)[C@@H]1c1ccccc1
CHEMBL4465098,EC50,1130.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@@H]1[C@@H](C(C)(C)C)[C@H](C(=O)O)N(C(=O)C2CCCCC2)[C@@H]1c1ccccc1
CHEMBL4465098,EC50,1290.0,C31H38F3NO5,COc1ccc(C(F)(F)F)cc1CO[C@@H]1[C@@H](C(C)(C)C)[C@H](C(=O)O)N(C(=O)C2CCCCC2)[C@@H]1c1ccccc1
CHEMBL5080252,EC50,920.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5080252,EC50,78.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5080252,EC50,180.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5080252,EC50,30000.0,C13H10F3NO3,COC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5076850,EC50,329.0,C14H11F3N2O2,COC(=O)c1cc(-c2cccnc2)c(C(F)(F)F)cc1N
CHEMBL5085049,EC50,1860.0,C13H11F3N2O2,CNC(=O)c1cc(-c2ccco2)c(C(F)(F)F)cc1N
CHEMBL5082261,EC50,70.0,C10H11BrF3N3O2,CC(O)CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N
CHEMBL4463048,EC50,35.0,C32H41F3N2O6,COc1ncc(C(F)(F)F)cc1CO[C@H]1[C@H](C(C)(C)C)[C@@H](C(=O)O)N(C(=O)[C@@H]2CCCCO2)[C@H]1c1ccccc1C(C)C
CHEMBL44,EC50,4400.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL44,EC50,8200.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL44,EC50,8480.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL44,EC50,6170.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL44,EC50,14200.0,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
CHEMBL5084140,EC50,15.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F
CHEMBL5084140,EC50,18.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F
CHEMBL5084140,EC50,43.0,C11H10BrF6N3O2,C[C@](O)(CNC(=O)c1nc(Br)c(C(F)(F)F)cc1N)C(F)(F)F
